News_Headline,News Url,Image Url,image_name,Class
വൈസ് സിറ്റിയൊക്കെ പ്രശ്നമാ..,https://www.facebook.com/maydayhub/photos/pb.100067516081858.-2207520000./1548892035330946/?type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.18169-9/10574334_1548892035330946_3275676825269569334_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_ohc=ucLW5rlVRLoAX_e7ZZl&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfA8IBtRwpA5gOkySKWSUv-CVQCHY-N97u98bnTFynd04A&oe=6506B6DA,image242.png,0
പാവം പ്രധാന മന്ത്രി …,https://www.facebook.com/photo.php?fbid=2849006995131085&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/80454386_2849006998464418_6750172049244684288_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=LrKTpwfx2nIAX8i4nAO&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfAYU1q6CkkNHNVf2LhuuVx9cE5Gj4CMm1G04skmSU7iIg&oe=6509EE3E,image1147.png,0
108 ഇതൾ താമരയുമായി മന്ത്രി; ‘നമോ 108’,https://www.manoramaonline.com/news/india/2023/08/20/namoh-108-lotus.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/india/images/2023/8/20/lotus.jpg.image.396.206.jpg,image1459.png,1
"മിത്ത് കത്തിക്കില്ല, മുഖ്യമന്ത്രിയുടെ മൗനം നിയമസഭയിൽ ആയുധമാക്കാൻ യുഡിഎഫ്",https://www.asianetnews.com/kerala-news/udf-decided-strategies-for-kerala-legislative-assembly-apn-rz089r,https://static-ai.asianetnews.com/images/01h4tbwha94gqjj1d3g0gq931v/4--8-_254x142xt.jpg,image1775.png,1
'സംഭാവനയെ കളിയാക്കേണ്ട കാര്യമില്ല'; സലീംകുമാറിന്റെ പരാമര്‍ശത്തില്‍ മന്ത്രി രാധാകൃഷ്ണന്‍,https://www.asianetnews.com/kerala-news/k-radhakrishnan-against-salim-kumar-joya-ryybgj,https://static-ai.asianetnews.com/images/01h74g925ce38h0cyzgb61hd3x/k-radhakrishnan_254x142xt.jpg,image1808.png,1
‘നിലവിൽ വൈദ്യുതി നിരക്ക് കൂട്ടില്ല; മഴ പെയ്തില്ലെങ്കിൽ പ്രതിസന്ധി’...,https://www.manoramaonline.com/news/latest-news/2023/08/15/minister-k-krishnankutty-on-increasing-electricity-rates.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/6/27/Kseb2-Ruslana%20Chub-istock.jpg.image.845.440.jpg,image313.png,1
സ്വാതന്ത്ര്യ ദിനത്തില്‍ 'സേനാപതി' വീണ്ടും: ഇന്ത്യന്‍ 2 പോസ്റ്റര്‍ പുറത്തുവിട്ട് ഷങ്കര്‍,https://www.asianetnews.com/entertainment-news/independence-day-2023-special-director-shankar-revealed-kamalhaasan-senapathi-from-indian-2-movie-vvk-rzfwqs,https://static-ai.asianetnews.com/images/01h7wwhja0amdm65drjtrqthqm/indian-2-update_573x321xt.jpg,image84.png,1
മോദിജി എല്ലാവർക്കും സ്മാർട്ട് ഫോൺ നൽകുന്നു; പ്രധാൻമന്ത്രി സ്മാർട്ട് ഫോൺ യോജന ,https://malayalam.samayam.com/latest-news/fact-check/pib-debunks-fake-claim-made-by-sarkari-vlog-youtube-channel-pradhan-mantri-smartphone-yojana-2023/articleshow/99613780.cms,https://static.langimg.com/thumb/99614236/samayam-malayalam-99614236.jpg?width=680&resizemode=3,image544.png,0
സംരക്ഷണം ആരിൽ നിന്ന് ...???,https://www.facebook.com/photo.php?fbid=2915922608439523&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/83138665_2915922611772856_8437282954559881216_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_ohc=f3xoTx6udPUAX-JL6Dg&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCbJLC_qzFcNQ4Sb0aO3PvZ8vHmZNy0-Sc6fp3nK8xBQA&oe=65097504,image1065.png,0
ഗവര്‍ണര്‍ക്കെതിരെ കോടതിയെ സമീപിക്കേണ്ടെന്ന് തീരുമാനം,https://malayalam.indiatoday.in/keralam/story/kerala-state-goverment-will-not-go-to-court-against-governor-arif-mohammed-khan-637675-2023-08-21,https://akm-img-a-in.tosshub.com/lingo/itml/images/story/202308/image_-_2023-08-21t111135.032-sixteen_nine.jpg?size=176:98,image1201.png,1
ഒറ്റ പോസ്റ്റിന് റോണാള്‍ഡോ വാങ്ങുന്നത് 26.75 കോടി; മെസ്സിക്ക് 21.49 കോടി,https://www.manoramanews.com/news/sports/2023/08/11/cristiano-ronaldo-sets-record-with-600-million-instagram-followers-and-top-earnings-from-instagram.html,https://img.manoramanews.com/content/dam/mm/mnews/news/sports/images/2023/8/11/rono-messi.jpg.image.260.136.jpg,image1416.png,1
വിഎസിന്റെ ആരോഗ്യനിലയെക്കുറിച്ച് പ്രചരിച്ചത് വ്യാജ വാർത്ത; പൊലീസിൽ പരാതി,https://malayalam.news18.com/news/kerala/complaint-against-fake-news-as-vs-achuthanandan-health-condition-is-stable-tv-vva-new-edit-ar-207175.html,"https://images.news18.com/malayalam/uploads/2018/04/VS_Achuthanandan.jpg?im=Resize,width=540,aspect=fit,type=normal",image389.png,1
ഇതിൽ കവിഞ്ഞൊന്നുമില്ല …,https://www.facebook.com/photo/?fbid=2968570913174692&set=pb.100000654369095.-2207520000.,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/86738712_2968570916508025_7743743476826636288_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=rIY2fNhi2kYAX_GZ3FF&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCYJsnWunIt8ZkZXULBgZ2ozgg8GSDnlTZJjtifkChchQ&oe=6509648B,image1059.png,0
ക്രൈസ്തവ ദേവാലയത്തിൽ നിന്ന് വീഞ്ഞ് മോഷ്ടിച്ചതിന് ഇൻസ്റ്റഗ്രാം ഇൻഫ്‌ളുവൻസർ പ്രാപ്തി എലിസബത്തിനെ പൊലീസ് അറസ്റ്റ് ചെയ്തു,https://www.twentyfournews.com/2023/04/02/prapti-elizabeth-arrest-24-fact-check.html,https://www.twentyfournews.com/wp-content/uploads/2023/04/24-image-2023-04-02T212250.277.jpg,image206.png,0
പാകിസ്ഥാൻ പാര്‍ലമെന്റിനുള്ളിൽ 'മോദി മോദി' എന്ന് മുദ്രാവാക്യം,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-modi-modi-chants-raised-inside-pakistan-parliament/articleshow/78969463.cms?story=5,https://malayalam.samayam.com/thumb/78969463/fact-check-on-modi-modi-chants-raised-inside-pakistan-parliament-78969463.jpg?imgsize=95377&width=700&height=525&resizemode=75,image635.png,0
ഇതെന്തു ഭരണം …,https://www.facebook.com/photo/?fbid=2115282251836900&set=pb.100000654369095.-2207520000.,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/45437967_2115282255170233_8944864994214805504_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=gpBLktUxkKMAX-LyZUt&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfArzwM5hQJO_Wxe8fqV4nZonQ9B5hkPX2KOzWd4me3Sow&oe=6509CFE4,image1135.png,0
"37 വയസായില്ലേ, ചാണ്ടി ഉമ്മൻ ഇതെന്താണ് കല്ല്യാണം കഴിക്കാത്തത്? പൊരിഞ്ഞ ചർച്ച..മറുപടി ഇങ്ങനെ",https://malayalam.oneindia.com/news/kerala/why-chandy-oommen-is-not-getting-married-here-is-his-reply-goes-viral-400873.html?story=3,https://malayalam.oneindia.com/img/2023/08/chandyoommen-1692173614.jpg,image96.png,1
ഡല്‍ഹി കലാപത്തില്‍ ഡോവല്‍ പിടികൂടിയ ചാവേര്‍ ഭീകരന്റേത്,https://malayalam.samayam.com/latest-news/fact-check/fact-check-taliban-suicide-bombers-photo-used-in-context-of-delhi-violence/articleshow/74498584.cms,https://malayalam.samayam.com/thumb/74499852/times-fact-check-74499852.jpg?imgsize=98331&width=700&height=525&resizemode=75,image796.png,0
നെയ്മര്‍ അല്‍ഹിലാലിലേക്ക്? 100 മില്യണ്‍ ‍യൂറോ മുന്‍പില്‍ വെച്ച് സൗദി ക്ലബ്,https://www.manoramanews.com/news/sports/2023/08/13/neymar-to-al-hilal-saudi-club-in-front-of-100-million-euros.html,https://img.manoramanews.com/content/dam/mm/mnews/news/india/images/2023/8/13/neymar12.jpg.image.260.136.jpg,image1404.png,1
പാക്ക് ക്രിക്കറ്റ് ബോർഡ് സ്വാതന്ത്ര്യദിന വിഡിയോ; ഇമ്രാൻഖാൻ ഔട്ട്,https://www.manoramaonline.com/news/world/2023/08/16/imran-khan-left-out-of-pakistan-cricket-boards-tribute-video.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/8/5/imran-khan.jpg.image.396.206.jpg,image489.png,1
"സ്വപ്ന ലക്ഷ്യത്തിനായി കേരളം; 2,400 കോടി രൂപയോളം ചെലവ്, ലോക ബാങ്കിന്‍റെ ഉള്‍പ്പെടെ സഹായത്തോടെ വമ്പൻ പദ്ധതി",https://www.asianetnews.com/kerala-news/kerala-for-the-dream-goal-2-400-crores-of-expenditure-project-btb-rzosgf,https://static-ai.asianetnews.com/images/01h89a9t632h29szb87d6kyz4h/solid-waste-management_254x142xt.jpg,image1546.png,1
"കെഎസ്ആര്‍ടിസിയില്‍ ഓണത്തിന് മുൻപ്  ശമ്പളം മുഴുവൻ നൽകണം,ആരെയും വിശന്നിരിക്കാൻ അനുവദിക്കില്ലെന്ന് ഹൈക്കോടതി",https://www.asianetnews.com/kerala-news/highcourt-ask-ksrtc-to-give-salary-before-onam-rzh9bj,https://static-ai.asianetnews.com/images/01h57mxd25t47zawtyk1t3gqhy/collage-maker-13-jul-2023-06-20-pm-4899_254x142xt.jpg,image1632.png,1
മണിപ്പുരിൽ കുക്കി വിഭാഗക്കാരായ സ്ത്രീകളെ ക്രൂരമായി ബലാത്സംഗം ചെയ്യുന്നതിനെതിരെ സർക്കാരിന്റെ നടപടി ആവശ്യപ്പെട്ട് ആയിരക്കണക്കിന് ഇന്ത്യക്കാർ തെരുവിലിറങ്ങി പ്രതിഷേധിച്ചു.,https://www.manoramaonline.com/fact-check/viral/2023/07/31/old-images-of-nirbhaya-protests-shared-in-connection-with-manipur-violence.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/fact-check/viral/images/2023/7/31/protest%20nirbhaya.jpg.image.845.440.jpg,image15.png,0
ഹോസ്റ്റലിൽ ഭക്ഷണമില്ല; പ്രിൻസിപ്പലിന് പിന്നിൽ വാഴ വച്ച് എസ്എഫ്ഐ,https://www.manoramaonline.com/news/kerala/2023/08/18/no-food-in-the-hostel-sfi-with-banana-plant-behind-the-principal.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2023/8/17/attapady-government-college-sfi-1.jpg.image.396.206.jpg,image511.png,1
യോജിക്കുന്നു എങ്കിൽ ഷെയർ ചെയ്യൂ......,https://www.facebook.com/thonnyaashramam/photos/pb.100069090676565.-2207520000./1086793848150064/?type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/41512449_1086793851483397_978361041421336576_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_ohc=yiaeZPsmVfYAX-hJ9ER&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfCDSRwP0e4Z46nkhmo6AE2ZIgNQew0YpU8CIxtdOewPlg&oe=65069954,image261.png,0
പൊതുചടങ്ങിനിടെ മന്ത്രിയുടെ മർദനം: തെലങ്കാനയിൽ വിവാദം,https://www.manoramaonline.com/news/india/2023/08/20/telengana-minister-slaps-man-in-public.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/india/images/2023/8/20/telangana-minister.jpg.image.396.206.jpg,image1460.png,1
"ജയിലര്‍ തരംഗം അതിര്‍ത്തി ഭേദിക്കുന്നു, കാവാലയ്യയ്ക്ക് ചുവടുവെച്ച് ജപ്പാന്‍ അംബാസഡറും; വീഡിയോ വൈറല്‍",https://malayalam.oneindia.com/viral/viral-video-japan-ambassador-steps-in-for-kaavaalaa-song-in-jailer-movie-goes-viral-400967.html?story=1,https://malayalam.oneindia.com/img/2023/08/kavala-1692195539.jpg,image436.png,1
ഡല്‍ഹി കലാപത്തില്‍ ഡിസിപി അമിത് ശര്‍മ കൊല്ലപ്പെട്ടു? ,https://malayalam.samayam.com/latest-news/fact-check/delhi-violence-shahdara-dcp-safe-out-of-danger-but-social-media-say-this/articleshow/74314679.cms,https://malayalam.samayam.com/thumb/74314637/delhi-74314637.jpg?imgsize=353911&width=700&height=525&resizemode=75,image798.png,0
"എവിടെ കുത്തിയാലും
താമര വിരിയുന്ന മെഷീൻ …",https://www.facebook.com/photo/?fbid=2119210731444052&set=pb.100000654369095.-2207520000.,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/45571243_2119210734777385_4860700946574868480_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=yu_lZCpExKEAX-lTKZx&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfBNNJeVKAUPTi7HMclLRul5DEl8wbv85Zu-NPtzDqqLVg&oe=6509CF94,image1134.png,0
"വിശ്വാസ് വാട്‌സ്ആപ്പ് ചാറ്റ്ബോട്ടിൽ പങ്കിട്ട ഒരു കുറിപ്പ്, 1989 ന് മുമ്പ് ആരെങ്കിലും ജനിച്ചിട്ടുണ്ടെങ്കിൽ, ആദ്യത്തെ മീസിൽസ് വാക്സിൻ വീണ്ടും കുത്തിവയ്പ് നടത്തണമെന്ന് അവകാശപ്പെടുന്നു.",https://www.vishvasnews.com/malayalam/health/measles-vaccine-wont-work-for-people-born-before-1989-is-misleading/,https://www.vishvasnews.com/wp-content/uploads/2020/11/Fake_News_November6_8.jpg,image190.png,0
കങ്കണയ്ക്കൊപ്പം അധോലോക കുറ്റവാളി അബൂ സലിം,https://malayalam.samayam.com/latest-news/fact-check/fact-check-on-a-image-circulated-in-social-media-that-kangana-ranaut-is-not-with-abu-salem/articleshow/78146917.cms?story=1,https://static.langimg.com/thumb/78146954/samayam-malayalam-78146954.jpg?width=680&resizemode=3,image669.png,0
വിലക്കയറ്റം: സവാള കയറ്റുമതിക്ക് 40% തീരുവ,https://www.manoramaonline.com/news/india/2023/08/19/price-hike-40-duty-on-onion-exports.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2021/12/3/Onion.jpg.image.396.206.jpg,image1469.png,1
തിരുവനന്തപുരത്ത് സാക്ഷി പറയാനെത്തിയ ആളെ പ്രതി കോടതി വളപ്പിൽ കുത്തിപ്പരുക്കേൽപ്പിച്ചു,https://www.manoramaonline.com/news/latest-news/2023/08/21/culprit-stabbed-witness-at-court-in-thiruvananthapuram.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/news/just-in/images/2021/12/29/Stab-Stabbed-1248.jpg.image.396.206.jpg,image1502.png,1
കുട്ടിയെ അനുഗ്രഹിക്കുന്ന 170 വയസുള്ള സന്യാസി !;,https://www.asianetnews.com/fact-check/170-year-old-monk-still-alive-viral-video-is-misleading-fact-check-report-re52ma,https://static-ai.asianetnews.com/images/01g6jpey7q8e5d2e1smdtdwgjb/170-year-old-monk_573x321xt.jpg,image57.png,0
ഇത് ശരിയാണോ ...???,https://www.facebook.com/photo.php?fbid=2361190820579374&set=pb.100000654369095.-2207520000.&type=3,https://scontent.fmaa8-1.fna.fbcdn.net/v/t1.6435-9/57798894_2361190827246040_7919609425386536960_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=7QhUogT7e_MAX-jEGAo&_nc_ht=scontent.fmaa8-1.fna&oh=00_AfB0zbaLgragZeOYANWZ6g2FssWkMiCPOVum4G4OpZL_yA&oe=65097F82,image1080.png,0
മേലുദ്യോഗസ്ഥർക്കെതിരെ ആരോപണം ഉന്നയിച്ച എസ്ഐക്കെതിരെ വകുപ്പുതല അന്വേഷണം,https://www.manoramaonline.com/news/kerala/2023/08/20/department-investigation-against-police-officer-malappuram.html,https://img-mm.manoramaonline.com/content/dam/mm/mo/district-news/alappuzha/images/2022/7/21/kerala-police-jeep.jpg.image.396.206.jpg,image1445.png,1
